DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA ,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
140306556,2/15/2014 0:00,2/12/2014 0:00,1800,3,Southwest,325,1,480,BIKE - STOLEN,344,23,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,480,,,,1400 W  28TH                         ST,,34.0296,-118.2915
140310300,4/20/2014 0:00,4/19/2014 0:00,1159,3,Southwest,325,1,480,BIKE - STOLEN,344,23,M,A,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,2800    ELLENDALE                    PL,,34.0299,-118.2888
140218986,10/10/2014 0:00,10/3/2014 0:00,630,2,Rampart,204,1,480,BIKE - STOLEN,344,25,F,W,119,"PORCH, RESIDENTIAL",,,IC,Invest Cont,480,,,,3400    PLATA                        ST,,34.0777,-118.2821
140110979,4/19/2014 0:00,4/17/2014 0:00,1030,1,Central,162,1,480,BIKE - STOLEN,344,22,M,H,203,OTHER BUSINESS,,,IC,Invest Cont,480,,,,600 W  9TH                          ST,,34.0451,-118.2604
142008635,4/10/2014 0:00,4/10/2014 0:00,1940,20,Olympic,2029,1,480,BIKE - STOLEN,344,60,M,B,109,PARK/PLAYGROUND,,,IC,Invest Cont,480,,,,3100 W  4TH                          ST,,34.0667,-118.2871
141222768,10/17/2014 0:00,10/16/2014 0:00,1430,12,77th Street,1233,1,480,BIKE - STOLEN,344,35,M,H,102,SIDEWALK,,,IC,Invest Cont,480,,,,SLAUSON                      AV,WESTERN                      AV,33.9892,-118.3089
141017063,11/5/2014 0:00,10/1/2014 0:00,700,10,West Valley,1065,1,480,BIKE - STOLEN,344,46,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,5300    NEWCASTLE                    AV,,34.1667,-118.5243
140113437,5/29/2014 0:00,5/28/2014 0:00,1545,1,Central,139,1,480,BIKE - STOLEN,0344 1251 1420,22,M,A,108,PARKING LOT,,,IC,Invest Cont,480,,,,600    TRACTION                     AV,,34.0463,-118.2371
140314662,6/28/2014 0:00,6/28/2014 0:00,930,3,Southwest,319,1,480,BIKE - STOLEN,344,43,F,B,108,PARKING LOT,,,IC,Invest Cont,480,,,,ADAMS                        ST,FLOWER                       ST,34.0277,-118.276
142013938,7/28/2014 0:00,6/14/2014 0:00,2100,20,Olympic,2002,1,480,BIKE - STOLEN,,40,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,4600    BEVERLY                      BL,,34.0763,-118.3091
142012257,6/25/2014 0:00,6/25/2014 0:00,1255,20,Olympic,2046,1,480,BIKE - STOLEN,0344 1913,35,M,H,102,SIDEWALK,,,AA,Adult Arrest,480,,,,900 S  KENMORE                      AV,,34.0559,-118.2965
141517916,9/26/2014 0:00,9/26/2014 0:00,1830,15,N Hollywood,1539,1,480,BIKE - STOLEN,344,14,M,W,108,PARKING LOT,,,IC,Invest Cont,480,,,,5600    CAHUENGA                     BL,,34.1722,-118.3615
140316621,7/29/2014 0:00,7/29/2014 0:00,630,3,Southwest,327,1,480,BIKE - STOLEN,1402 1822 0344,21,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,Adult Arrest,480,,,,1100 W  27TH                         ST,,34.0303,-118.284
140116951,7/19/2014 0:00,7/17/2014 0:00,2000,1,Central,152,1,480,BIKE - STOLEN,344,31,F,W,102,SIDEWALK,,,IC,Invest Cont,480,,,,6TH                          ST,GRAND,34.0488,-118.2553
142004707,1/16/2014 0:00,1/16/2014 0:00,400,20,Olympic,2027,1,480,BIKE - STOLEN,344,45,M,H,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,480,,,,3500 W  6TH                          ST,,34.0636,-118.2979
141108199,4/1/2014 0:00,3/31/2014 0:00,2000,11,Northeast,1172,1,480,BIKE - STOLEN,0344 1402,22,F,W,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,480,998,,,1500    SILVER LAKE                  BL,,34.0867,-118.2701
140204998,1/20/2014 0:00,1/20/2014 0:00,1440,2,Rampart,203,1,480,BIKE - STOLEN,0344 1259,16,M,O,101,STREET,,,IC,Invest Cont,480,,,,MONROE,MADISON,34.0857,-118.2892
140619307,9/19/2014 0:00,9/18/2014 0:00,2330,6,Hollywood,636,1,480,BIKE - STOLEN,344,23,M,B,111,BUS-CHARTER/PRIVATE,,,IC,Invest Cont,480,,,,HOLLYWOOD,HIGHLAND,34.1016,-118.3387
141111403,6/5/2014 0:00,6/1/2014 0:00,1853,11,Northeast,1161,1,480,BIKE - STOLEN,344,25,M,H,108,PARKING LOT,,,IC,Invest Cont,480,,,,4900    SANTA MONICA                 BL,,34.0909,-118.2961
140314318,6/23/2014 0:00,6/23/2014 0:00,337,3,Southwest,328,1,480,BIKE - STOLEN,344,21,M,A,102,SIDEWALK,,,AA,Adult Arrest,480,,,,700 W  32ND                         ST,,34.0243,-118.2806
141105728,2/8/2014 0:00,1/29/2014 0:00,730,11,Northeast,1102,1,480,BIKE - STOLEN,344,27,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,3200    LOS FELIZ                    BL,,34.1235,-118.2685
140715758,10/31/2014 0:00,10/30/2014 0:00,2330,7,Wilshire,755,1,480,BIKE - STOLEN,344,31,F,W,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,1300 S  DUNSMUIR                     AV,,34.0494,-118.3532
142015567,8/29/2014 0:00,8/26/2014 0:00,2100,20,Olympic,2001,1,480,BIKE - STOLEN,0344 0358 1602,39,M,W,146,PATIO*,,,IC,Invest Cont,480,,,,4800    BEVERLY                      BL,,34.0763,-118.3135
141522638,12/27/2014 0:00,12/26/2014 0:00,1658,15,N Hollywood,1559,1,480,BIKE - STOLEN,344,61,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,10100    CAMARILLO                    PL,,34.1577,-118.3515
142013349,7/17/2014 0:00,6/28/2014 0:00,1000,20,Olympic,2036,1,480,BIKE - STOLEN,344,36,M,O,108,PARKING LOT,,,IC,Invest Cont,480,,,,3200    WILSHIRE                     BL,,34.0618,-118.2916
141108804,4/11/2014 0:00,4/9/2014 0:00,1945,11,Northeast,1142,1,480,BIKE - STOLEN,344,34,M,W,108,PARKING LOT,,,IC,Invest Cont,480,,,,4600    LOS FELIZ                    BL,,34.1115,-118.2894
140708871,5/10/2014 0:00,4/19/2014 0:00,1,7,Wilshire,745,1,480,BIKE - STOLEN,0344 1602,34,F,O,120,STORAGE SHED,,,IC,Invest Cont,480,,,,5600    WILSHIRE                     BL,,34.0624,-118.3504
140107311,2/18/2014 0:00,2/14/2014 0:00,1200,1,Central,192,1,480,BIKE - STOLEN,1602 0344,54,M,B,410,"MEMBERSHIP STORE (COSTCO,SAMS CLUB)*",,,IC,Invest Cont,480,,,,1600 S  HOPE                         ST,,34.0363,-118.2677
140125608,11/17/2014 0:00,11/17/2014 0:00,1642,1,Central,142,1,480,BIKE - STOLEN,1602 0344 0345,26,M,W,116,OTHER/OUTSIDE,,,IC,Invest Cont,480,,,,3RD,FLOWER,34.0544,-118.2535
140915275,8/27/2014 0:00,8/15/2014 0:00,1900,9,Van Nuys,939,1,480,BIKE - STOLEN,1602 0344,39,F,H,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,13000    OXNARD                       ST,,34.1794,-118.4162
140115867,7/4/2014 0:00,7/1/2014 0:00,1530,1,Central,152,1,480,BIKE - STOLEN,344,22,F,W,738,LIBRARY,,,IC,Invest Cont,480,,,,600 W  5TH                          ST,,34.0502,-118.254
141104454,1/12/2014 0:00,1/11/2014 0:00,1030,11,Northeast,1101,1,480,BIKE - STOLEN,344,33,F,W,108,PARKING LOT,,,IC,Invest Cont,480,,,,CRYSTAL SPRINGS              DR,ZOO                          DR,34.1499,-118.285
141107908,3/26/2014 0:00,3/25/2014 0:00,1600,11,Northeast,1145,1,480,BIKE - STOLEN,1202 0344 0360,87,M,H,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,480,,,,2600    LAKE VIEW                    TR,,34.1039,-118.2559
140110646,4/14/2014 0:00,4/13/2014 0:00,2300,1,Central,145,1,480,BIKE - STOLEN,0344 1602,33,M,B,102,SIDEWALK,,,IC,Invest Cont,480,,,,4TH,N  MAIN                         ST,34.0478,-118.2467
140416104,10/29/2014 0:00,10/17/2014 0:00,645,4,Hollenbeck,411,1,480,BIKE - STOLEN,344,34,F,W,203,OTHER BUSINESS,,,IC,Invest Cont,480,,,,2000    HUMBOLDT                     ST,,34.0768,-118.2227
140311454,5/9/2014 0:00,5/4/2014 0:00,1740,3,Southwest,321,1,480,BIKE - STOLEN,1202 0344,61,M,B,402,MARKET,,,IC,Invest Cont,480,,,,3500 S  LA CIENEGA                   BL,,34.0242,-118.3722
141206640,2/13/2014 0:00,2/13/2014 0:00,330,12,77th Street,1215,1,480,BIKE - STOLEN,0344 0329 1822 1309 0342,45,M,H,119,"PORCH, RESIDENTIAL",,,IC,Invest Cont,480,,,,1100 W  53RD                         ST,,33.9941,-118.2937
140105009,1/16/2014 0:00,1/15/2014 0:00,900,1,Central,112,1,480,BIKE - STOLEN,344,27,M,A,710,OTHER PREMISE,,,IC,Invest Cont,480,,,,300 N  SPRING                       ST,,34.0549,-118.2426
140215965,8/17/2014 0:00,8/17/2014 0:00,30,2,Rampart,205,1,480,BIKE - STOLEN,344,33,M,O,101,STREET,,,IC,Invest Cont,480,,,,900    PARKMAN                      AV,,34.0819,-118.2739
140717879,12/26/2014 0:00,12/25/2014 0:00,1200,7,Wilshire,736,1,480,BIKE - STOLEN,0344 1602,58,F,W,707,GARAGE/CARPORT,223,UNKNOWN TYPE CUTTING INSTRUMENT,IC,Invest Cont,480,,,,400 S  CLOVERDALE                   AV,,34.0669,-118.3462
140709917,6/4/2014 0:00,6/3/2014 0:00,1000,7,Wilshire,732,1,480,BIKE - STOLEN,344,46,F,W,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,6300    ORANGE                       ST,,34.0645,-118.3651
141612304,8/13/2014 0:00,8/12/2014 0:00,1800,16,Foothill,1606,1,480,BIKE - STOLEN,344,41,F,W,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,480,,,,11200    OSBORNE                      ST,,34.2788,-118.3758
140127595,12/20/2014 0:00,12/19/2014 0:00,2000,1,Central,195,1,480,BIKE - STOLEN,0344 1251,19,M,W,124,BUS STOP,,,IC,Invest Cont,480,,,,1800 S  MAIN                         ST,,34.0317,-118.2641
141113555,7/17/2014 0:00,7/17/2014 0:00,1300,11,Northeast,1181,1,480,BIKE - STOLEN,344,15,M,H,108,PARKING LOT,,,IC,Invest Cont,480,,,,2000 W  SUNSET                       BL,,34.0779,-118.2617
140116944,7/19/2014 0:00,7/18/2014 0:00,930,1,Central,144,1,480,BIKE - STOLEN,344,29,M,W,108,PARKING LOT,,,IC,Invest Cont,480,,,,400 S  MAIN                         ST,,34.0482,-118.2472
140514033,8/28/2014 0:00,8/27/2014 0:00,2000,5,Harbor,551,1,480,BIKE - STOLEN,344,42,M,O,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,300 N  GOODHOPE                     AV,,33.7456,-118.3161
140511685,7/4/2014 0:00,7/4/2014 0:00,730,5,Harbor,504,1,480,BIKE - STOLEN,0344 0329 1300,45,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,480,740,,,20900 S  BRIGHTON                     AV,,33.84,-118.3006
141606868,3/22/2014 0:00,3/1/2014 0:00,1700,16,Foothill,1633,1,480,BIKE - STOLEN,344,46,F,H,119,"PORCH, RESIDENTIAL",,,IC,Invest Cont,480,,,,11000    BORDEN                       AV,,34.2697,-118.4017
141214093,6/8/2014 0:00,6/8/2014 0:00,900,12,77th Street,1273,1,480,BIKE - STOLEN,0344 1822,35,M,H,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,480,,,,1400 W  MANCHESTER                   AV,,33.96,-118.3003
140109293,3/22/2014 0:00,3/21/2014 0:00,200,1,Central,101,1,480,BIKE - STOLEN,0344 1602,25,F,O,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,900    FIGUEROA                     TR,,34.0663,-118.2441
142013721,7/24/2014 0:00,7/23/2014 0:00,2300,20,Olympic,2069,1,480,BIKE - STOLEN,0344 1251,20,F,W,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,480,,,,1200    MAGNOLIA                     AV,,34.0491,-118.2865
141608526,5/6/2014 0:00,5/6/2014 0:00,1000,16,Foothill,1617,1,480,BIKE - STOLEN,344,30,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,10600    SHERMAN GROVE                AV,,34.2615,-118.3197
142004456,1/11/2014 0:00,1/11/2014 0:00,1200,20,Olympic,2024,1,480,BIKE - STOLEN,344,42,F,K,101,STREET,,,IC,Invest Cont,480,,,,WILSHIRE                     BL,SERRANO                      AV,34.0617,-118.3066
141105010,1/24/2014 0:00,1/22/2014 0:00,900,11,Northeast,1148,1,480,BIKE - STOLEN,344,41,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,480,,,,300 W  AVENUE 45,,34.0977,-118.2098
140413191,8/12/2014 0:00,8/12/2014 0:00,800,4,Hollenbeck,409,1,480,BIKE - STOLEN,344,22,M,H,704,ELEMENTARY SCHOOL,,,IC,Invest Cont,480,,,,4300    ALPHA                        ST,,34.0945,-118.1593
142004626,1/15/2014 0:00,1/2/2014 0:00,1300,20,Olympic,2013,1,480,BIKE - STOLEN,0344 0358 1602 1420,53,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,998,,,200 S  SERRANO                      AV,,34.0712,-118.3067
141913388,6/8/2014 0:00,6/3/2014 0:00,1200,19,Mission,1913,1,480,BIKE - STOLEN,0344 1258 1251,13,M,B,121,YARD (RESIDENTIAL/BUSINESS),,,AA,Adult Arrest,480,,,,14600    NURMI                        ST,,34.308,-118.4509
141116971,9/21/2014 0:00,9/21/2014 0:00,2245,11,Northeast,1151,1,480,BIKE - STOLEN,344,52,M,W,102,SIDEWALK,,,IC,Invest Cont,480,,,,VERMONT,SUNSET,34.0982,-118.2918
140115106,6/23/2014 0:00,6/23/2014 0:00,715,1,Central,124,1,480,BIKE - STOLEN,344,36,M,W,102,SIDEWALK,,,IC,Invest Cont,480,,,,100 W  1ST                          ST,,34.0522,-118.2434
140107154,2/16/2014 0:00,2/16/2014 0:00,1420,1,Central,162,1,480,BIKE - STOLEN,1420 0344 0345,38,M,A,102,SIDEWALK,,,IC,Invest Cont,480,,,,500 W  7TH                          ST,,34.0467,-118.2556
140118922,8/14/2014 0:00,8/12/2014 0:00,715,1,Central,192,1,480,BIKE - STOLEN,344,34,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,1300 S  FIGUEROA                     ST,,34.0407,-118.268
140711356,7/13/2014 0:00,7/12/2014 0:00,1645,7,Wilshire,737,1,480,BIKE - STOLEN,344,20,F,O,119,"PORCH, RESIDENTIAL",,,IC,Invest Cont,480,,,,700 S  ORANGE                       DR,,34.0622,-118.3418
140204878,1/18/2014 0:00,1/18/2014 0:00,30,2,Rampart,249,1,480,BIKE - STOLEN,344,20,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,600    SAINT PAUL                   AV,,34.0535,-118.2609
140127911,12/27/2014 0:00,12/26/2014 0:00,2100,1,Central,165,1,480,BIKE - STOLEN,0344 1602,30,M,H,102,SIDEWALK,,,IC,Invest Cont,480,,,,6TH                          ST,SAN PEDRO                    ST,34.0423,-118.2452
141509765,4/22/2014 0:00,4/21/2014 0:00,1800,15,N Hollywood,1557,1,480,BIKE - STOLEN,344,22,F,W,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,480,,,,10900    BLIX                         ST,,34.1567,-118.3678
141108880,4/13/2014 0:00,4/13/2014 0:00,1000,11,Northeast,1173,1,480,BIKE - STOLEN,344,25,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,480,,,,2200    FAIR OAK VIEW                TR,,34.0936,-118.2573
142014916,8/16/2014 0:00,8/15/2014 0:00,2300,20,Olympic,2069,1,480,BIKE - STOLEN,0344 1602 0358 1402,33,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,480,998,,,1200    MAGNOLIA                     AV,,34.0491,-118.2865
140115496,6/28/2014 0:00,6/28/2014 0:00,2300,1,Central,148,1,480,BIKE - STOLEN,344,60,M,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,480,,,,4TH                          ST,CROCKER                      ST,34.0444,-118.2407
140713440,9/2/2014 0:00,9/2/2014 0:00,800,7,Wilshire,732,1,480,BIKE - STOLEN,344,43,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,480,,,,6300    ORANGE                       ST,,34.0645,-118.3651
141110023,5/7/2014 0:00,5/6/2014 0:00,2100,11,Northeast,1171,1,480,BIKE - STOLEN,344,28,M,W,108,PARKING LOT,,,IC,Invest Cont,480,,,,SUNSET,MALTMAN,34.0897,-118.2769
140116730,7/16/2014 0:00,7/16/2014 0:00,1700,1,Central,162,1,480,BIKE - STOLEN,0344 0917 0345 1402,23,F,H,102,SIDEWALK,,,IC,Invest Cont,480,998,,,700 S  HILL                         ST,,34.0459,-118.2545
140111240,4/24/2014 0:00,4/24/2014 0:00,15,1,Central,157,1,480,BIKE - STOLEN,0913 0344,24,M,B,102,SIDEWALK,,,IC,Invest Cont,480,,,,500 S  SAN PEDRO                    ST,,34.0442,-118.2439
141111424,6/5/2014 0:00,5/28/2014 0:00,1600,11,Northeast,1118,1,480,BIKE - STOLEN,344,42,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,480,,,,5600    BALTIMORE                    ST,,34.1174,-118.1972
140112111,5/7/2014 0:00,5/4/2014 0:00,1740,1,Central,185,1,480,BIKE - STOLEN,0344 0202,37,F,H,406,OTHER STORE,,,IC,Invest Cont,480,,,,1000    SANTEE                       ST,,34.0389,-118.255
140127642,12/21/2014 0:00,12/21/2014 0:00,300,1,Central,123,1,480,BIKE - STOLEN,1607 0344 0345,23,M,O,102,SIDEWALK,,,IC,Invest Cont,480,,,,200 W  TEMPLE                       ST,,34.0549,-118.2426
140517837,11/25/2014 0:00,11/24/2014 0:00,800,5,Harbor,558,1,480,BIKE - STOLEN,344,19,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,480,,,,400 N  PALOS VERDES                 ST,,33.746,-118.2817
141115166,8/18/2014 0:00,8/1/2014 0:00,700,11,Northeast,1124,1,480,BIKE - STOLEN,0344 0913,44,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,480,,,,3300    DREW                         ST,,34.1199,-118.2431
141616175,11/28/2014 0:00,11/28/2014 0:00,10,16,Foothill,1651,1,480,BIKE - STOLEN,344,22,M,H,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,480,,,,9700    HADDON                       AV,,34.2463,-118.4131
150404177,1/5/2015 0:00,11/7/2014 0:00,900,4,Hollenbeck,406,1,480,BIKE - STOLEN,344,69,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,4400    VIA MARISOL,,34.0976,-118.1839
140109765,3/30/2014 0:00,3/23/2014 0:00,430,1,Central,154,1,480,BIKE - STOLEN,0344 1420,58,M,B,503,HOTEL,,,IC,Invest Cont,480,,,,500 S  MAIN                         ST,,34.0467,-118.2485
140212099,6/6/2014 0:00,6/6/2014 0:00,330,2,Rampart,233,1,480,BIKE - STOLEN,0361 0344 0329 1402 0603,44,M,W,503,HOTEL,,,AA,Adult Arrest,480,998,,,100 N  RAMPART                      BL,,34.0695,-118.2768
140618539,9/5/2014 0:00,8/21/2014 0:00,600,6,Hollywood,627,1,480,BIKE - STOLEN,344,38,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,2500 N  BEACHWOOD                    DR,,34.1156,-118.3215
140413681,9/2/2014 0:00,9/2/2014 0:00,200,4,Hollenbeck,478,1,480,BIKE - STOLEN,1251 1259 0344 0360,15,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,480,,,,900 S  CONCORD                      ST,,34.0281,-118.2032
140712454,8/8/2014 0:00,7/26/2014 0:00,1500,7,Wilshire,745,1,480,BIKE - STOLEN,344,36,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,5500    WILSHIRE                     BL,,34.0623,-118.3483
140315930,7/17/2014 0:00,7/17/2014 0:00,2300,3,Southwest,328,1,480,BIKE - STOLEN,0344 1822,24,M,I,101,STREET,,,IC,Invest Cont,480,,,,HOOVER,ADAMS,34.0303,-118.284
140106621,2/8/2014 0:00,2/8/2014 0:00,1020,1,Central,152,1,480,BIKE - STOLEN,344,35,M,B,102,SIDEWALK,,,IC,Invest Cont,480,,,,GRAND                        AV,5TH                          ST,34.0488,-118.2553
141112810,7/3/2014 0:00,7/3/2014 0:00,550,11,Northeast,1116,1,480,BIKE - STOLEN,344,46,F,H,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,480,,,,5000    BALTIMORE                    ST,,34.1188,-118.2075
140112303,5/11/2014 0:00,5/10/2014 0:00,900,1,Central,132,1,480,BIKE - STOLEN,0344 1602,63,M,C,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,480,,,,200 S  FIGUEROA                     ST,,34.0566,-118.2531
140305186,1/14/2014 0:00,1/14/2014 0:00,1830,3,Southwest,311,1,480,BIKE - STOLEN,344,26,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,5400    CARLIN                       ST,,34.0305,-118.3615
140120091,8/28/2014 0:00,8/23/2014 0:00,1200,1,Central,182,1,480,BIKE - STOLEN,0344 1251 1259,17,F,W,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,480,,,,500 W  OLYMPIC                      BL,,34.043,-118.2606
140105706,1/26/2014 0:00,1/24/2014 0:00,2000,1,Central,163,1,480,BIKE - STOLEN,344,41,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,700 S  SPRING                       ST,,34.0445,-118.2523
141111356,6/4/2014 0:00,6/2/2014 0:00,1200,11,Northeast,1162,1,480,BIKE - STOLEN,344,27,M,H,108,PARKING LOT,,,IC,Invest Cont,480,,,,4600    LA MIRADA                    AV,,34.0945,-118.2903
140708350,4/27/2014 0:00,4/23/2014 0:00,1300,7,Wilshire,721,1,480,BIKE - STOLEN,0344 1402,41,M,W,108,PARKING LOT,,,IC,Invest Cont,480,998,,,100 S  SWALL                        DR,,34.0753,-118.3858
141012648,7/23/2014 0:00,7/22/2014 0:00,1700,10,West Valley,1033,1,480,BIKE - STOLEN,344,24,F,W,101,STREET,,,IC,Invest Cont,480,,,,ERWIN,BAIRD,34.1839,-118.5377
141611972,8/5/2014 0:00,8/5/2014 0:00,1220,16,Foothill,1695,1,480,BIKE - STOLEN,1420 0344 1258,12,M,H,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,480,,,,11200    STAGG                        ST,,34.2121,-118.3747
140712902,8/20/2014 0:00,8/19/2014 0:00,400,7,Wilshire,745,1,480,BIKE - STOLEN,0344 1602,36,F,W,123,PARKING UNDERGROUND/BUILDING,223,UNKNOWN TYPE CUTTING INSTRUMENT,IC,Invest Cont,480,,,,700 S  BURNSIDE                     AV,,34.0624,-118.3493
141106058,2/15/2014 0:00,2/13/2014 0:00,1900,11,Northeast,1117,1,480,BIKE - STOLEN,344,73,M,H,101,STREET,,,IC,Invest Cont,480,,,,4800    EAGLE ROCK                   BL,,34.1325,-118.216
140609033,3/31/2014 0:00,3/31/2014 0:00,1200,6,Hollywood,659,1,480,BIKE - STOLEN,344,33,F,O,104,DRIVEWAY,,,IC,Invest Cont,480,,,,1300 N  HARVARD                      BL,,34.0951,-118.3044
141920798,10/19/2014 0:00,10/19/2014 0:00,2315,19,Mission,1962,1,480,BIKE - STOLEN,344,28,M,W,401,MINI-MART,,,IC,Invest Cont,480,,,,9500    SEPULVEDA                    BL,,34.2428,-118.4675
140616884,8/5/2014 0:00,8/5/2014 0:00,1840,6,Hollywood,648,1,480,BIKE - STOLEN,344,48,M,W,101,STREET,,,IC,Invest Cont,480,,,,SUNSET,SERRANO,34.0981,-118.3092
140710903,6/30/2014 0:00,6/30/2014 0:00,100,7,Wilshire,721,1,480,BIKE - STOLEN,0344 1602,49,M,W,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,480,,,,400    HOLT                         AV,,34.0722,-118.3785
141105865,2/12/2014 0:00,2/12/2014 0:00,20,11,Northeast,1142,1,480,BIKE - STOLEN,344,24,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,1900    DRACENA                      DR,,34.1054,-118.2901
151504005,12/31/2014 0:00,12/28/2014 0:00,1300,15,N Hollywood,1595,1,480,BIKE - STOLEN,344,77,F,W,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,480,,,,11900    SUNSHINE                     TR,,34.1382,-118.3905
140621094,10/21/2014 0:00,10/21/2014 0:00,1215,6,Hollywood,649,1,480,BIKE - STOLEN,344,40,M,H,108,PARKING LOT,,,IC,Invest Cont,480,,,,SUNSET,HOBART,34.0981,-118.3056
140620506,10/10/2014 0:00,10/7/2014 0:00,2115,6,Hollywood,647,1,480,BIKE - STOLEN,344,27,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,1500 N  BRONSON                      AV,,34.0981,-118.318
141205361,1/24/2014 0:00,1/22/2014 0:00,1130,12,77th Street,1256,1,480,BIKE - STOLEN,344,56,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,480,,,,700 W  75TH                         ST,,33.9717,-118.2856
141311424,5/16/2014 0:00,5/7/2014 0:00,300,13,Newton,1321,1,480,BIKE - STOLEN,344,30,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,480,,,,500 W  23RD                         ST,,34.0302,-118.273
140112250,5/9/2014 0:00,5/9/2014 0:00,1130,1,Central,139,1,480,BIKE - STOLEN,344,34,M,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,480,,,,800 E  3RD                          ST,,34.0457,-118.2364
142108748,4/17/2014 0:00,4/17/2014 0:00,2050,21,Topanga,2157,1,480,BIKE - STOLEN,1259 0344,15,M,B,108,PARKING LOT,,,IC,Invest Cont,480,,,,DE SOTO                      AV,VANOWEN                      ST,34.1938,-118.5884
142017162,10/1/2014 0:00,10/1/2014 0:00,100,20,Olympic,2079,1,480,BIKE - STOLEN,0344 1606 1251,19,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480,,,,1500 S  HOOVER                       ST,,34.0452,-118.2842
